date_vente,heure,ticket_id,produit,categorie,quantite,prix_unitaire_ttc,moyen_paiement
2024-01-22,09:47,T2128,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-22,12:46,T2129,Croissant,Snacking,1.0,1.2,CB
2024-01-22,12:46,T2129,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-22,11:56,T2130,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-22,11:56,T2130,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-22,08:26,T2131,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-22,08:26,T2131,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-01-22,08:26,T2131,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-22,08:26,T2131,Panini fromage,Snacking,3.0,5.5,CB
2024-01-22,22:12,T2132,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-22,16:04,T2133,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-22,16:04,T2133,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-22,10:00,T2134,Croissant,Snacking,2.0,1.2,CB
2024-01-22,10:00,T2134,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-01-22,19:33,T2135,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-22,19:33,T2135,Panini fromage,Snacking,1.0,5.5,CB
2024-01-22,07:15,T2136,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-01-23,11:50,T2137,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-23,11:50,T2137,Croissant,Snacking,1.0,1.2,CB
2024-01-23,11:50,T2137,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-23,11:50,T2137,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-23,19:35,T2138,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-23,12:03,T2139,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-23,12:03,T2139,Camel Filters,Tabac,3.0,11.9,CB
2024-01-23,22:34,T2140,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-23,22:16,T2141,Croissant,Snacking,1.0,1.2,Espèces
2024-01-23,22:16,T2141,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-23,22:16,T2141,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-23,13:28,T2142,Grattage Astro,FDJ,2.0,5.0,CB
2024-01-23,13:28,T2142,Camel Filters,Tabac,1.0,11.9,CB
2024-01-23,13:28,T2142,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-23,21:12,T2143,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-23,10:11,T2144,Croissant,Snacking,1.0,1.2,Espèces
2024-01-23,11:58,T2145,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-23,19:51,T2146,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-23,19:51,T2146,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-23,20:59,T2147,Pain au chocolat,Snacking,2.0,1.3,CB
2024-01-23,21:38,T2148,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-23,21:38,T2148,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-01-23,08:08,T2149,Euromillions,FDJ,1.0,2.5,CB
2024-01-23,08:08,T2149,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-23,08:08,T2149,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-23,18:07,T2150,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-23,18:07,T2150,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-23,18:07,T2150,Sandwich jambon beurre,Snacking,2.0,4.8,CB
2024-01-23,21:01,T2151,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-23,10:56,T2152,Coca-Cola 33cl,Boissons froides,3.0,2.5,Espèces
2024-01-23,10:56,T2152,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-23,10:56,T2152,Thé menthe,Boissons chaudes,3.0,2.0,Espèces
2024-01-23,08:21,T2153,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-23,08:21,T2153,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-23,17:43,T2154,Panini fromage,Snacking,1.0,5.5,CB
2024-01-23,17:43,T2154,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-23,18:59,T2155,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-01-23,18:59,T2155,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-23,18:59,T2155,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-23,18:59,T2155,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-23,22:52,T2156,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-23,22:52,T2156,Sandwich jambon beurre,Snacking,3.0,4.8,CB
2024-01-23,22:52,T2156,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-23,12:27,T2157,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-23,12:27,T2157,Marlboro Red,Tabac,2.0,12.5,CB
2024-01-23,13:35,T2158,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-23,13:35,T2158,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-23,13:35,T2158,Croissant,Snacking,1.0,1.2,CB
2024-01-23,13:35,T2158,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-23,19:15,T2159,Croissant,Snacking,1.0,1.2,CB
2024-01-23,19:15,T2159,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-01-23,19:15,T2159,Red Bull,Boissons froides,2.0,2.8,CB
2024-01-23,12:54,T2160,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-23,20:59,T2161,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-01-23,19:07,T2162,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-23,22:23,T2163,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-23,20:55,T2164,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-23,08:36,T2165,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-23,19:47,T2166,Panini fromage,Snacking,1.0,5.5,CB
2024-01-23,14:41,T2167,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-23,14:41,T2167,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-23,14:41,T2167,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-23,10:25,T2168,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-23,21:32,T2169,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-23,21:32,T2169,Grattage Astro,FDJ,3.0,5.0,CB
2024-01-23,21:32,T2169,Euromillions,FDJ,1.0,2.5,CB
2024-01-23,09:13,T2170,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-23,09:13,T2170,Pain au chocolat,Snacking,3.0,1.3,CB
2024-01-23,09:13,T2170,Croissant,Snacking,1.0,1.2,CB
2024-01-23,09:13,T2170,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-23,15:41,T2171,Lucky Strike,Tabac,2.0,12.2,CB
2024-01-23,15:41,T2171,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-23,15:41,T2171,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-23,08:38,T2172,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-23,17:04,T2173,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-23,17:04,T2173,Panini fromage,Snacking,1.0,5.5,CB
2024-01-23,11:05,T2174,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-23,11:05,T2174,Briquet Bic,Accessoires,2.0,1.5,Espèces
2024-01-23,11:05,T2174,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-23,11:05,T2174,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-23,13:12,T2175,Lucky Strike,Tabac,3.0,12.2,CB
2024-01-23,13:12,T2175,Camel Filters,Tabac,1.0,11.9,CB
2024-01-23,13:47,T2176,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-01-23,17:24,T2177,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-23,15:56,T2178,Pain au chocolat,Snacking,2.0,1.3,CB
2024-01-23,18:49,T2179,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-01-23,18:49,T2179,Marlboro Red,Tabac,1.0,12.5,Espèces
2024-01-23,18:49,T2179,Pain au chocolat,Snacking,1.0,1.3,Espèces
2024-01-24,07:45,T2180,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-24,07:45,T2180,Pain au chocolat,Snacking,3.0,1.3,Espèces
2024-01-24,07:45,T2180,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-24,07:45,T2180,Panini fromage,Snacking,3.0,5.5,Espèces
2024-01-24,06:49,T2181,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-24,10:18,T2182,Sandwich jambon beurre,Snacking,,4.8,CB
2024-01-24,10:18,T2182,Camel Filters,Tabac,1.0,11.9,CB
2024-01-24,15:30,T2183,Euromillions,FDJ,3.0,2.5,Espèces
2024-01-24,15:30,T2183,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-24,15:30,T2183,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-24,13:39,T2184,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-24,13:39,T2184,Euromillions,FDJ,2.0,2.5,Espèces
2024-01-24,13:43,T2185,Euromillions,FDJ,1.0,2.5,CB
2024-01-24,13:43,T2185,Sandwich jambon beurre,Snacking,3.0,4.8,CB
2024-01-24,13:43,T2185,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-24,13:43,T2185,Marlboro Red,Tabac,2.0,12.5,CB
2024-01-24,17:09,T2186,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-24,17:09,T2186,Lucky Strike,Tabac,2.0,12.2,Espèces
2024-01-24,17:09,T2186,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-24,18:22,T2187,Euromillions,FDJ,1.0,2.5,CB
2024-01-24,18:22,T2187,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,18:22,T2187,Café allongé,Boissons chaudes,3.0,1.5,CB
2024-01-24,14:25,T2188,Marlboro Red,Tabac,3.0,12.5,CB
2024-01-24,14:25,T2188,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-24,15:17,T2189,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-24,15:17,T2189,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-24,15:17,T2189,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-24,13:59,T2190,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-24,13:59,T2190,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-24,19:27,T2191,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-24,13:19,T2192,Euromillions,FDJ,2.0,2.5,Espèces
2024-01-24,18:16,T2193,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-24,18:16,T2193,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-24,11:12,T2194,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-24,11:12,T2194,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-24,11:12,T2194,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-24,11:12,T2194,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-24,13:00,T2195,Croissant,Snacking,1.0,1.2,CB
2024-01-24,13:00,T2195,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-24,13:00,T2195,Camel Filters,Tabac,1.0,11.9,CB
2024-01-24,21:47,T2196,Marlboro Red,Tabac,2.0,12.5,Espèces
2024-01-24,21:47,T2196,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-24,21:47,T2196,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-24,21:47,T2196,Pain au chocolat,Snacking,2.0,1.3,Espèces
2024-01-24,11:46,T2197,Euromillions,FDJ,1.0,2.5,CB
2024-01-24,11:46,T2197,Eau 50cl,Boissons froides,3.0,1.0,CB
2024-01-24,11:46,T2197,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-24,22:26,T2198,Red Bull,Boissons froides,1.0,2.8,Espèces
2024-01-24,10:12,T2199,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-24,12:19,T2200,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,12:19,T2200,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-24,12:34,T2201,Marlboro Red,Tabac,2.0,12.5,CB
2024-01-24,12:34,T2201,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,17:10,T2202,Lucky Strike,Tabac,2.0,12.2,CB
2024-01-24,17:10,T2202,Panini fromage,Snacking,1.0,5.5,CB
2024-01-24,11:39,T2203,Coca-Cola 33cl,Boissons froides,2.0,2.5,Espèces
2024-01-24,11:39,T2203,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-24,18:26,T2204,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,18:26,T2204,Euromillions,FDJ,2.0,2.5,CB
2024-01-24,20:13,T2205,Euromillions,FDJ,1.0,2.5,CB
2024-01-24,20:13,T2205,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-24,20:13,T2205,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-24,21:26,T2206,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-24,21:26,T2206,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-24,21:26,T2206,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-01-24,21:26,T2206,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-24,20:26,T2207,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-24,20:26,T2207,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-24,20:26,T2207,Feuilles OCB,Accessoires,1.0,1.2,Espèces
2024-01-24,20:38,T2208,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-24,20:38,T2208,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-24,20:38,T2208,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,08:59,T2209,Eau 50cl,Boissons froides,3.0,1.0,CB
2024-01-24,08:59,T2209,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-24,16:27,T2210,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-01-24,16:27,T2210,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-01-24,16:27,T2210,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-24,16:27,T2210,Panini fromage,Snacking,1.0,5.5,CB
2024-01-24,22:13,T2211,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-24,22:13,T2211,Grattage Astro,FDJ,2.0,5.0,CB
2024-01-24,18:34,T2212,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-24,19:29,T2213,Camel Filters,Tabac,1.0,11.9,CB
2024-01-24,10:12,T2214,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-24,10:12,T2214,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-24,10:12,T2214,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-24,07:37,T2215,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-24,09:18,T2216,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-24,09:18,T2216,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-01-24,10:06,T2217,Café expresso,Boissons chaudes,3.0,1.3,CB
2024-01-24,10:06,T2217,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-24,10:06,T2217,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-24,10:06,T2217,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-24,21:51,T2218,Panini fromage,Snacking,2.0,5.5,CB
2024-01-24,21:51,T2218,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-24,20:07,T2219,Camel Filters,Tabac,3.0,11.9,Espèces
2024-01-24,20:07,T2219,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-24,16:16,T2220,Croissant,Snacking,1.0,1.2,Espèces
2024-01-24,16:48,T2221,Camel Filters,Tabac,2.0,11.9,CB
2024-01-24,16:48,T2221,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,08:44,T2222,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-24,08:45,T2223,Panini fromage,Snacking,1.0,5.5,CB
2024-01-24,14:25,T2224,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-24,14:25,T2224,Red Bull,Boissons froides,2.0,2.8,Espèces
2024-01-24,14:25,T2224,Coca-Cola 33cl,Boissons froides,,2.5,Espèces
2024-01-24,17:49,T2225,Red Bull,Boissons froides,3.0,2.8,CB
2024-01-24,17:49,T2225,Croissant,Snacking,1.0,1.2,CB
2024-01-24,14:47,T2226,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-24,14:47,T2226,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,14:47,T2226,Panini fromage,Snacking,1.0,5.5,CB
2024-01-24,20:28,T2227,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-24,20:28,T2227,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-24,20:28,T2227,Panini fromage,Snacking,2.0,5.5,CB
2024-01-24,16:25,T2228,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-24,16:25,T2228,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-24,16:25,T2228,Croissant,Snacking,1.0,1.2,CB
2024-01-24,16:25,T2228,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-24,12:00,T2229,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-24,17:20,T2230,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-24,16:06,T2231,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-24,16:06,T2231,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-24,10:03,T2232,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-24,10:03,T2232,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-24,10:03,T2232,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-24,13:36,T2233,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-01-24,13:36,T2233,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-24,13:57,T2234,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-24,13:57,T2234,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-24,13:57,T2234,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-24,19:17,T2235,Camel Filters,Tabac,1.0,11.9,CB
2024-01-24,19:17,T2235,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-24,19:17,T2235,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-24,19:29,T2236,Coca-Cola 33cl,Boissons froides,2.0,2.5,CB
2024-01-24,19:29,T2236,Camel Filters,Tabac,1.0,11.9,CB
2024-01-24,20:08,T2237,Marlboro Red,Tabac,2.0,12.5,CB
2024-01-24,10:05,T2238,Camel Filters,Tabac,1.0,11.9,CB
2024-01-24,10:05,T2238,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-24,10:05,T2238,Euromillions,FDJ,2.0,2.5,CB
2024-01-24,07:19,T2239,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-24,13:44,T2240,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-24,13:44,T2240,Euromillions,FDJ,2.0,2.5,CB
2024-01-24,13:44,T2240,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-24,22:26,T2241,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-24,22:26,T2241,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-24,22:26,T2241,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,10:16,T2242,Thé menthe,Boissons chaudes,2.0,2.0,Espèces
2024-01-25,10:16,T2242,Camel Filters,Tabac,1.0,11.9,Espèces
2024-01-25,10:16,T2242,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-25,19:04,T2243,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-25,19:04,T2243,Croissant,Snacking,1.0,1.2,Espèces
2024-01-25,19:04,T2243,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-25,12:52,T2244,Feuilles OCB,Accessoires,2.0,1.2,CB
2024-01-25,12:52,T2244,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-25,09:32,T2245,Eau 50cl,Boissons froides,2.0,1.0,CB
2024-01-25,09:32,T2245,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-25,18:12,T2246,Croissant,Snacking,1.0,1.2,Espèces
2024-01-25,18:12,T2246,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-25,21:41,T2247,Euromillions,FDJ,1.0,2.5,CB
2024-01-25,21:41,T2247,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-25,10:01,T2248,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-25,10:01,T2248,Euromillions,FDJ,2.0,2.5,CB
2024-01-25,10:01,T2248,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-25,09:32,T2249,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-25,09:32,T2249,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-25,13:59,T2250,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,11:38,T2251,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-25,11:07,T2252,Café allongé,Boissons chaudes,2.0,1.5,CB
2024-01-25,11:34,T2253,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-25,11:34,T2253,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-25,21:17,T2254,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-25,21:17,T2254,Croissant,Snacking,1.0,1.2,CB
2024-01-25,21:17,T2254,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-25,10:58,T2255,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-25,19:10,T2256,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-25,19:10,T2256,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-25,19:10,T2256,Feuilles OCB,Accessoires,3.0,1.2,CB
2024-01-25,14:01,T2257,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-25,14:01,T2257,Thé menthe,Boissons chaudes,2.0,2.0,CB
2024-01-25,14:01,T2257,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-25,17:31,T2258,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-25,17:31,T2258,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-25,17:31,T2258,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-25,17:31,T2258,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-25,19:49,T2259,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,19:49,T2259,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-25,11:31,T2260,Euromillions,FDJ,1.0,2.5,CB
2024-01-25,11:31,T2260,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-25,11:31,T2260,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-25,11:31,T2260,Red Bull,Boissons froides,1.0,2.8,CB
2024-01-25,20:30,T2261,Feuilles OCB,Accessoires,3.0,1.2,CB
2024-01-25,20:30,T2261,Café expresso,Boissons chaudes,2.0,1.3,CB
2024-01-25,20:30,T2261,Thé menthe,Boissons chaudes,1.0,2.0,CB
2024-01-25,16:15,T2262,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-25,10:24,T2263,Sandwich jambon beurre,Snacking,1.0,4.8,CB
2024-01-25,10:24,T2263,Euromillions,FDJ,1.0,2.5,CB
2024-01-25,10:24,T2263,Briquet Bic,Accessoires,1.0,1.5,CB
2024-01-25,13:26,T2264,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-25,13:26,T2264,Panini fromage,Snacking,1.0,5.5,Espèces
2024-01-25,13:26,T2264,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-25,14:29,T2265,Camel Filters,Tabac,1.0,11.9,CB
2024-01-25,14:29,T2265,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,09:43,T2266,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,09:43,T2266,Red Bull,Boissons froides,2.0,2.8,CB
2024-01-25,09:43,T2266,Eau 50cl,Boissons froides,1.0,1.0,CB
2024-01-25,09:43,T2266,Pain au chocolat,Snacking,1.0,1.3,CB
2024-01-25,17:03,T2267,Café expresso,Boissons chaudes,1.0,1.3,CB
2024-01-25,17:03,T2267,Grattage Astro,FDJ,2.0,5.0,CB
2024-01-25,09:56,T2268,Feuilles OCB,Accessoires,1.0,1.2,CB
2024-01-25,09:05,T2269,Eau 50cl,Boissons froides,1.0,1.0,Espèces
2024-01-25,09:05,T2269,Croissant,Snacking,1.0,1.2,Espèces
2024-01-25,09:05,T2269,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-25,12:51,T2270,Lucky Strike,Tabac,1.0,12.2,Espèces
2024-01-25,12:51,T2270,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-01-25,21:38,T2271,Grattage Astro,FDJ,1.0,5.0,CB
2024-01-25,21:38,T2271,Marlboro Red,Tabac,1.0,12.5,CB
2024-01-25,21:38,T2271,Lucky Strike,Tabac,1.0,12.2,CB
2024-01-25,17:19,T2272,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,17:24,T2273,Grattage Astro,FDJ,1.0,5.0,Espèces
2024-01-25,17:24,T2273,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-25,21:45,T2274,Camel Filters,Tabac,1.0,11.9,CB
2024-01-25,21:45,T2274,Grattage Astro,FDJ,3.0,5.0,CB
2024-01-25,21:01,T2275,Grattage Astro,FDJ,2.0,5.0,Espèces
2024-01-25,21:01,T2275,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-25,11:32,T2276,Panini fromage,Snacking,2.0,5.5,CB
2024-01-25,11:32,T2276,Café allongé,Boissons chaudes,1.0,1.5,CB
2024-01-25,06:51,T2277,Feuilles OCB,Accessoires,2.0,1.2,Espèces
2024-01-25,06:51,T2277,Euromillions,FDJ,1.0,2.5,Espèces
2024-01-25,22:06,T2278,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
2024-01-25,22:06,T2278,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,09:37,T2279,Café allongé,Boissons chaudes,1.0,1.5,Espèces
2024-01-25,09:37,T2279,Croissant,Snacking,1.0,1.2,Espèces
2024-01-25,09:37,T2279,Sandwich jambon beurre,Snacking,1.0,4.8,Espèces
2024-01-25,18:54,T2280,Panini fromage,Snacking,1.0,5.5,CB
2024-01-25,20:39,T2281,Coca-Cola 33cl,Boissons froides,1.0,2.5,Espèces
2024-01-25,20:39,T2281,Thé menthe,Boissons chaudes,1.0,2.0,Espèces
2024-01-25,20:39,T2281,Café expresso,Boissons chaudes,1.0,1.3,Espèces
2024-01-25,20:39,T2281,Briquet Bic,Accessoires,1.0,1.5,Espèces
2024-01-25,20:28,T2282,Coca-Cola 33cl,Boissons froides,1.0,2.5,CB
